,Unnamed: 0,Category,CategorySpecific,ageMin,ageMax,ageRange,ageRes,TSid,Lat,Lon,Archive,Proxy,Unit,Interp,Season,Direction,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig,geometry,index_right,Continent,Type,Name,Acronym
521,526,Speleothem,Speleothem (d13C),1045.1278,10281.7618,9236.634,214.80544186046512,S2LRwdQvzjr8rq,-41.95,171.47,Speleothem,d13C,permil,M,Annual,negative,,,,,,,,,,,,,no trend,-0.12273324801442125,0.0,no trend,-0.1231155302984516,0.0,no trend,-0.2728769018558512,0.0,POINT (171.47 -41.95),43.0,OCEANIA,Land,New-Zealand,NZ
522,527,Pollen,Pollen (calibrated),377.64,8838.33,8460.69,74.21657894736842,Rttpnv7KP92,47.19,-1.86,Peat,pollen,mm,P,Annual,positive,0.0,-1.4847610589165685,-1.6395251569357443,-1.52391549652308,-0.7165614795329116,-1.4177285694548218,-1.2171617979837783,-0.05953723655316012,-0.8187350093731373,,,,decreasing,-0.09718707833010616,-0.09718707833010616,,,,no trend,0.050735767079743074,0.0,POINT (-1.86 47.19),17.0,EUROPE,Land,West&Central-Europe,WCE
523,528,Speleothem,Speleothem (d18O),0.034707021139199996,4203.9609756,4203.926268578861,2.919393242068653,S2LRaRacqzp90y,33.3722,-86.3667,Speleothem,d18O,permil,P,Annual,negative,-0.0,-0.14158186965198888,0.35769316386977223,0.4125356361079128,0.22116751224969528,,,,,,,,,,,,,,decreasing,-0.08740778377013847,-0.08740778377013847,POINT (-86.36669999999999 33.37219999999999),5.0,NORTH-AMERICA,Land,E.North-America,ENA
524,529,Lake Deposits,Lake Deposits,494.5,9503.5,9009.0,1001.0,OLS_RgJcXt77Xws,57.2,-3.78,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-2.1213203435596424,-0.0,,-0.0,-0.0,-0.0,-2.1213203435596424,-2.1213203435596424,,,no trend,0.1447915216579916,0.0,,,,no trend,-0.018594077507069998,0.0,POINT (-3.78 57.2),16.0,EUROPE,Land,N.Europe,NEU
525,530,Pollen,Pollen (calibrated),85.75,7749.49,7663.74,144.59886792452832,Ruw3dJ9QqiU,47.03,11.83,Peat,pollen,mm,P,Annual,positive,0.0,-0.7976394450552396,0.13715602557290413,1.5806844112091918,0.3923152489376401,0.6392990991708004,1.064419425827865,0.8585612216259193,,,,,decreasing,-0.15327517504913424,-0.15327517504913424,,,,decreasing,-0.1559699121516305,-0.1559699121516305,POINT (11.83 47.03),17.0,EUROPE,Land,West&Central-Europe,WCE
526,531,Speleothem,Speleothem (d13C),9.09577402973,11980.256889100001,11971.161115070268,35.00339507330488,S2LRK7EQh5SRKh,38.4,67.23,Speleothem,d13C,permil,P-E,Annual,negative,-0.0,0.10528933047731748,1.8246894646531004,1.9830423095530505,1.3470576161492882,1.1662935951079585,0.5843578417447863,0.37631044568705385,1.04631906482634,0.8693858612111968,0.9335408985770409,-0.9478415182414236,increasing,0.09541982297810414,0.09541982297810414,no trend,0.15317472823829836,0.0,no trend,-0.25639700661867965,0.0,POINT (67.23 38.39999999999999),32.0,ASIA,Land,W.C.Asia,WCA
527,532,Speleothem,Speleothem (d13C),3836.0,11446.0,7610.0,58.53846153846154,S2LRBsC6hoSiak,39.01,-114.22,Speleothem,d13C,permil,P-E,winterOnly,negative,,,,,,,,,,,,,decreasing,-0.2903048641504354,-0.2903048641504354,decreasing,-0.3018082927107,-0.3018082927107,,,,POINT (-114.22 39.01),3.0,NORTH-AMERICA,Land,W.North-America,WNA
528,533,Pollen,Pollen (calibrated),285.89,10889.62,10603.73,258.6275609756098,R3JbRXiEdQX,54.09,24.12,Peat,pollen,mm,P,Annual,positive,0.0,-0.9121608569015688,-2.221582013252156,-2.1977847853634858,-2.2264181741275144,-2.104705653569617,-2.6559666297586846,-2.281721770982852,-1.1049195878770757,-0.7353700986606598,-1.0216923678292975,,no trend,0.028952525620181826,0.0,decreasing,-0.5123972810817229,-0.5123972810817229,increasing,0.4478704987794808,0.4478704987794808,POINT (24.12 54.09),17.0,EUROPE,Land,West&Central-Europe,WCE
529,534,Pollen,Pollen (calibrated),0.0,6025.2,6025.2,66.21098901098901,M2Ljtr1o5yoP,37.47,-108.16,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.18647719850063396,0.07061154479751286,-0.6288277975916371,-0.6507918428495854,-0.4202452021331107,-1.411128728573016,,,,,,,,,,,,no trend,0.08263627638925229,0.0,POINT (-108.16 37.47),3.0,NORTH-AMERICA,Land,W.North-America,WNA
530,535,Lake Sediment (d18O),Lake Sediment (d18O),42.0,9201.0,9159.0,34.432330827067666,WEBc734a518,45.0,-110.58,LakeSediment,d18O,permil,P,winterOnly,negative,-0.0,0.11068030836248044,0.9568506641834128,1.4332670253675128,1.5530787647051525,1.4389297861096837,1.8019332881932957,2.33886863317633,3.044219763962788,4.024200120379912,,,decreasing,-0.3493861891218726,-0.3493861891218726,,,,decreasing,-0.3674136806449145,-0.3674136806449145,POINT (-110.58 45),3.0,NORTH-AMERICA,Land,W.North-America,WNA
531,536,Pollen,Pollen (calibrated),374.17,5122.17,4748.0,79.13333333333334,RUctejGkQtc,49.28,-0.45,Peat,pollen,mm,P,Annual,positive,0.0,0.7549406476156931,0.0874917848264877,0.5117339170516529,0.04368542500239503,0.4414466829578053,,,,,,,,,,,,,no trend,0.017091369886446755,0.0,POINT (-0.45 49.28),17.0,EUROPE,Land,West&Central-Europe,WCE
532,537,Other,Other (uncalibrated),5.0,8892.0,8887.0,34.850980392156856,LPD41437034,38.34,-119.4997,LakeSediment,diatom,m,P-E,Annual,positive,0.0,-0.06338126869944892,0.3309904220629969,-0.6839649888390893,-1.084254794680089,-0.6075779707573798,-1.0593434824409027,-0.29219780878176105,0.9913698751667506,,,,increasing,0.08959394487902941,0.08959394487902941,,,,increasing,0.2370018153871229,0.2370018153871229,POINT (-119.4997 38.34),3.0,NORTH-AMERICA,Land,W.North-America,WNA
533,538,Other,Other (uncalibrated),5.0,8892.0,8887.0,34.850980392156856,LPD912708fe,38.34,-119.4997,LakeSediment,diatom,mg/L,P-E,Annual,negative,-0.0,-0.3324287498076347,-0.4783140945691956,-1.4078917926145031,-1.9304380828111716,-1.246907035822753,-1.008426566274259,-1.0625746846801534,-1.2005734532842998,,,,increasing,0.16982835120329062,0.16982835120329062,,,,increasing,0.38091305154795696,0.38091305154795696,POINT (-119.4997 38.34),3.0,NORTH-AMERICA,Land,W.North-America,WNA
534,539,Speleothem,Speleothem (d18O),2145.0,8583.8019,6438.8019,4.164813648124191,S2LRzUOF7LRvIn,19.0,82.0,Speleothem,d18O,permil,P,summerOnly,negative,,,,,,,,,,,,,decreasing,-0.2061778378260517,-0.2061778378260517,,,,decreasing,-0.5786358850530416,-0.5786358850530416,POINT (82 19),37.0,ASIA,Land,S.Asia,SAS
535,540,Lake Sediment (d18O),Lake Sediment (d18O),0.5,7555.7,7555.2,3.460925332111773,LPD7dc5b9ba,50.83,-116.39,LakeSediment,d18O,permil,P-E,winterOnly,negative,-0.0,0.04468011884115464,1.1106745817732235,0.8264379928319857,1.0310310347129163,1.038069300099218,0.9685989496131722,0.5091130254342063,,,,,decreasing,-0.14293839956988666,-0.14293839956988666,,,,decreasing,-0.2400313588461829,-0.2400313588461829,POINT (-116.39 50.83),1.0,NORTH-AMERICA,Land,N.W.North-America,NWN
536,541,Other,Other (uncalibrated),0.5,7555.7,7555.2,3.460925332111773,LPD87c74b66,50.83,-116.39,LakeSediment,d13C,permil,P-E,winterOnly,negative,-0.0,-0.4507487010983609,0.09174919242799033,-0.19457187471228704,-0.14362486210029676,-0.09117900238195603,0.17890946341539027,0.251883340057918,,,,,decreasing,-0.03942299204824976,-0.03942299204824976,,,,decreasing,-0.00435002397026481,-0.00435002397026481,POINT (-116.39 50.83),1.0,NORTH-AMERICA,Land,N.W.North-America,NWN
537,542,Pollen,Pollen (calibrated),152.24,6947.16,6794.92,67.27643564356435,RDfHXlu4lrn,47.27,-1.75,Peat,pollen,mm,P,Annual,positive,0.0,0.009804439743626379,0.22138590515495746,0.38953393727250585,0.8530850134177802,0.7992825289807602,0.3101965377487833,,,,,,no trend,-0.07625249404299017,0.0,,,,decreasing,-0.16850144183691074,-0.16850144183691074,POINT (-1.75 47.27),17.0,EUROPE,Land,West&Central-Europe,WCE
538,543,Pollen,Pollen (calibrated),8.31,9745.88,9737.57,243.43925,RWiaiYI7DXC,58.13,-6.88,Peat,pollen,mm,P,Annual,positive,0.0,0.3035515930179602,-0.05989388666015995,-0.22221636087460306,-0.2446203421490441,0.5573728839364045,-0.6513719284365388,0.2390449349937914,1.6961710166827568,-1.4355884922599795,,,no trend,0.01444838349675515,0.0,no trend,0.09985829001256602,0.0,no trend,-0.05748338939786619,0.0,POINT (-6.879999999999999 58.13),16.0,EUROPE,Land,N.Europe,NEU
539,544,Other,Other (uncalibrated),50.0,12000.0,11950.0,49.79166666666666,GH7a79d6b2,40.91,-106.62,LakeSediment,stratigraphy,cm,P-E,Annual,negative,-0.0,-0.00475723249973381,-1.5102353606064851,-2.431187897320055,-2.1945401929371524,-1.6388692947238024,-1.2275454438729416,-0.3292879294441231,-0.25984299384771936,-0.6897933673928587,-0.9655204646174036,-2.419633872165025,increasing,0.048165157404866224,0.048165157404866224,increasing,0.24202491058225944,0.24202491058225944,increasing,0.4413694820275423,0.4413694820275423,POINT (-106.62 40.91),3.0,NORTH-AMERICA,Land,W.North-America,WNA
540,545,Lake Deposits,Lake Deposits,494.5,9503.5,9009.0,1001.0,OLS_RfH3Xwr6M4p,21.37,-16.68,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,1.1430011430017144,,1.1430011430017144,2.2860022860034293,2.2860022860034293,2.2860022860034293,2.2860022860034293,,,decreasing,-0.3181692046965483,-0.3181692046965483,,,,no trend,-0.297834171667352,0.0,POINT (-16.68 21.37),20.0,AFRICA,Land,Sahara,SAH
541,546,Speleothem,Speleothem (d13C),612.3977,7671.9005,7059.5028,153.46745217391305,S2LRe4xCSSTpUK,-38.82,177.52,Speleothem,d13C,permil,M,Annual,negative,-0.0,0.1422274927483872,-0.12713598160047124,-2.0122106483173887,0.06935217426404311,-0.26245257741300004,-1.0272447658796926,-0.730498064929967,,,,,no trend,0.07541771097100165,0.0,,,,no trend,0.009734601837760813,0.0,POINT (177.52 -38.82),43.0,OCEANIA,Land,New-Zealand,NZ
542,547,Speleothem,Speleothem (d18O),30.0,11980.0,11950.0,51.28755364806866,S2LRaXy9OgKMGE,-5.0,120.0,Speleothem,d18O,permil,P,summerOnly,negative,-0.0,0.27540022617537885,0.4631176594371662,0.3218732288260038,0.5226226743718804,0.6089625315255397,0.3703867260250813,0.5429908784086731,-0.21690309188126444,-0.7456499382971169,-1.3502085502841703,-2.2692502521456586,increasing,0.1900840932071684,0.1900840932071684,increasing,0.5636105538601061,0.5636105538601061,decreasing,-0.1165108334083951,-0.1165108334083951,POINT (120 -5),38.0,ASIA,Land-Ocean,S.E.Asia,SEA
543,549,Pollen,Pollen (uncalibrated),32.185,9124.107,9091.921999999999,89.13649019607844,PYT69UB9SYQ,71.04,28.17,LakeSediment,pollen,ratio,P-E,Annual,positive,0.0,-0.1354300658954204,-0.5069574659186862,-0.08956248564563453,-0.9136500108001212,-1.5986058758635904,-1.3310449910731728,-1.4316478837543702,-0.612035922490923,-2.6742006327210697,,,increasing,0.17103638231886592,0.17103638231886592,,,,increasing,0.2692588955238984,0.2692588955238984,POINT (28.17 71.03999999999999),16.0,EUROPE,Land,N.Europe,NEU
544,551,Pollen,Pollen (calibrated),32.185,9124.107,9091.921999999999,89.13649019607844,WEB09437cc2,71.04,28.17,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.4108485926454626,1.2826669264789785,0.2945085401939608,1.4354448843158147,1.3565690560343833,1.6223353818998438,2.1675331452820705,2.212830798142246,-0.13981090916462247,,,decreasing,-0.23753848856696494,-0.23753848856696494,,,,decreasing,-0.2769907849704545,-0.2769907849704545,POINT (28.17 71.03999999999999),16.0,EUROPE,Land,N.Europe,NEU
545,552,Other,Other (uncalibrated),455.0,6852.0,6397.0,52.4344262295082,LPD4777044b,69.1083,15.9417,Peat,humification,,P-E,Annual,negative,-0.0,0.21902933049789094,0.0610317442617507,0.4907511264734237,-0.573344099943968,-0.5529933253864194,0.6292212267094295,,,,,,increasing,0.08822282708470558,0.08822282708470558,,,,increasing,0.1841476034636166,0.1841476034636166,POINT (15.9417 69.1083),16.0,EUROPE,Land,N.Europe,NEU
546,553,Speleothem,Speleothem (d18O),9.177999999999999,10006.425,9997.247,10.435539665970774,S2LRjzNSFesB0T,36.9917,137.8,Speleothem,d18O,permil,P,winterOnly,negative,-0.0,0.6184277778729925,1.3425443143283289,-0.16621967203089172,-0.12810329349419391,0.9197430647686088,0.611469328459589,0.9119674146482596,-0.02284563563057579,-0.06065878329309465,-0.2446961058693329,,no trend,0.014725852839793585,0.0,increasing,0.2833940507466063,0.2833940507466063,no trend,-0.011870882442944692,0.0,POINT (137.8 36.99169999999999),35.0,ASIA,Land,E.Asia,EAS
547,554,Pollen,Pollen (calibrated),386.57,9644.12,9257.55,35.7434362934363,RkFka3nS2xG,48.57,8.24,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.8612564545530731,0.5671367150088908,0.30136134787765256,0.16441315899538367,-1.0283053912112046,-0.5756528232114186,-0.6972698776949064,2.3291197986189647,3.857900802697996,,,increasing,0.06696285181550739,0.06696285181550739,no trend,-1.3788786111728073,0.0,no trend,0.1634917689095366,0.0,POINT (8.240000000000002 48.57),17.0,EUROPE,Land,West&Central-Europe,WCE
548,555,Speleothem,Speleothem (d13C),7398.1505,11089.108,3690.9575,111.84719696969698,S2LRAnGQ24xzrA,-36.27,175.08,Speleothem,d13C,permil,P,Annual,negative,,,,,,,,,,,,,,,,decreasing,-0.2783535864944511,-0.2783535864944511,,,,POINT (175.08 -36.27),43.0,OCEANIA,Land,New-Zealand,NZ
549,556,Other,Other (uncalibrated),50.0,12000.0,11950.0,49.79166666666666,GH20782a02,43.4822,-109.8933,LakeSediment,stratigraphy,cm,P-E,Annual,negative,-0.0,-0.21404071037286854,-0.5530958831350973,-1.4429574159291751,-0.7164661274575885,-0.9621328144297612,-1.5407208444320175,-2.1734556998290104,-2.189684155062504,-1.0595827452462259,-0.7928102390356591,-2.9550433816874917,increasing,0.1760541653152719,0.1760541653152719,no trend,0.07130047491800152,0.0,increasing,0.20142284745031025,0.20142284745031025,POINT (-109.8933 43.4822),3.0,NORTH-AMERICA,Land,W.North-America,WNA
550,557,Pollen,Pollen (calibrated),7.26,7708.44,7701.1799999999985,187.83365853658532,RXSKAcyy1l1,41.7,23.03,Peat,pollen,mm,P,Annual,positive,0.0,1.2261284275161934,0.3606614956502267,0.7811694690154868,1.8353605080073907,3.2695657881894267,0.6851321253613255,0.9733354620550076,,,,,no trend,-0.0958701094386055,0.0,,,,no trend,-0.4280018585658603,0.0,POINT (23.03 41.7),19.0,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
551,558,Pollen,Pollen (calibrated),5.01,6837.88,6832.87,133.9778431372549,R8W6jDGV91W,49.68,-1.28,Peat,pollen,mm,P,Annual,positive,0.0,-0.02667146331358872,-0.115636071065836,0.02624193815310921,-0.24109151032447604,0.9331523591234688,1.623330971942349,,,,,,no trend,-0.2673101564664304,0.0,,,,no trend,-0.21589095336910016,0.0,POINT (-1.28 49.68),17.0,EUROPE,Land,West&Central-Europe,WCE
552,559,Pollen,Pollen (calibrated),18.65,9098.8,9080.15,67.26037037037037,R7POq91zEfa,55.83,13.42,Peat,pollen,mm,P,Annual,positive,0.0,0.6818546819960482,1.48133891756138,1.928744677481004,2.007994647694346,2.076193361069164,2.3634524645665,0.08230448869946183,0.684144600964856,-0.4608179512332194,,,no trend,0.0016987420411875918,0.0,no trend,0.5591414350373871,0.0,decreasing,-0.4282868861059244,-0.4282868861059244,POINT (13.42 55.83),16.0,EUROPE,Land,N.Europe,NEU
553,560,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_Rgv7hn66vmV,41.75,-115.5,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-2.5,-2.5,,no trend,0.20912811390897526,0.0,no trend,0.6795163828278447,0.0,no trend,0.0,0.0,POINT (-115.5 41.75),3.0,NORTH-AMERICA,Land,W.North-America,WNA
554,561,Pollen,Pollen (calibrated),352.0,11152.0,10800.0,200.0,PYTDXV7NZNU,61.68,-130.65,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.07994823939080936,-0.28734162985503153,-0.28734162985503153,0.04426255430980042,-0.28734162985503153,-0.2716999230548036,-2.013723761265876,-0.5219689698258724,-1.6594660407357584,0.7160460539008334,0.932711500562746,increasing,0.06516595809123524,0.06516595809123524,no trend,-0.14876031415307958,0.0,no trend,0.043711025269094775,0.0,POINT (-130.65 61.68000000000001),1.0,NORTH-AMERICA,Land,N.W.North-America,NWN
555,562,Pollen,Pollen (calibrated),22.0,10722.0,10700.0,172.58064516129033,M2Lzryvyul2P,46.03,-77.34,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.02098277710283336,0.3645709460677734,-0.5564675146083422,-0.29940251634419146,-1.0362665017974655,-1.2480138467466575,-1.5044798247743507,-1.6827952915617552,-2.4739481145432882,-2.262374407355717,,increasing,0.25377095083132906,0.25377095083132906,increasing,0.304649944267031,0.304649944267031,increasing,0.17025286214000598,0.17025286214000598,POINT (-77.34000000000002 46.03),5.0,NORTH-AMERICA,Land,E.North-America,ENA
556,563,Pollen,Pollen (calibrated),339.2,10864.1,10524.9,318.93636363636364,M2Lpv8aaeszP,56.72,-119.72,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.4272384989494563,0.6719071983466145,0.5381969922923138,1.5357060150803659,0.6637001860213609,0.9505135319782148,0.04195928060611143,0.7708182101005161,0.6691090862233151,-0.0729127840666507,,no trend,0.01474626336726955,0.0,no trend,0.14496108728760346,0.0,no trend,-0.1447759545740896,0.0,POINT (-119.72 56.72),1.0,NORTH-AMERICA,Land,N.W.North-America,NWN
557,564,Lake Sediment (d18O),Lake Sediment (d18O),12.6,4139.7,4127.0999999999985,23.056424581005587,WEB4ef1e8b8,19.0915,-97.5338,LakeSediment,d18O,pemil,P-E,Annual,negative,-0.0,-0.7428688060753592,0.2816294819065302,-0.15027855011121205,-0.07177372590217213,,,,,,,,,,,,,,no trend,-0.029767982351007895,0.0,POINT (-97.5338 19.0915),7.0,CENTRAL-AMERICA,Land,S.Central-America,SCA
558,565,Lake Sediment (d18O),Lake Sediment (d18O),443.0,8710.0,8267.0,31.79615384615385,WEBd1a317bc,17.533,-90.18299999999999,LakeSediment,d18O,permil,P-E,Annual,negative,-0.0,-0.8159567161097054,-0.8254434673809298,-0.9290996926145028,-1.0544159357465188,-0.7584070397763495,-0.1126852047159167,-0.3958587867160877,-1.64336278519324,,,,no trend,0.030728964027322,0.0,,,,no trend,0.07940500954996628,0.0,POINT (-90.18299999999999 17.533),7.0,CENTRAL-AMERICA,Land,S.Central-America,SCA
559,566,Pollen,Pollen (calibrated),2.5,10542.1,10539.6,270.24615384615385,M2Llyjrd1pfP,45.8,-122.4917,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.5626580222894039,-0.37848205678747293,-0.8316386482701787,-0.4911185976729514,-0.425232309716616,-0.8197866965728167,-2.0121464635785697,-1.69402510240567,-3.06697320887461,-0.2551907079803953,,increasing,0.18188649532660991,0.18188649532660991,no trend,0.06761096964704015,0.0,increasing,0.1331196306372223,0.1331196306372223,POINT (-122.4917 45.8),3.0,NORTH-AMERICA,Land,W.North-America,WNA
560,567,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_R0IYyZ8sKNw,1.5,31.0,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,-0.0,2.0,2.0,2.0,2.0,2.0,,decreasing,-0.2634039340659325,-0.2634039340659325,no trend,0.0,0.0,no trend,0.0,0.0,POINT (30.99999999999999 1.5),24.0,AFRICA,Land,S.Eastern-Africa,SEAF
561,568,Lake Sediment (d18O),Lake Sediment (d18O),14.0,9100.4,9086.4,24.758583106267032,LPD179d915e,54.685,-122.617,LakeSediment,d18O,permil,P-E,winterOnly,negative,-0.0,1.2837947432207801,1.1178157225767178,1.7681996576358363,2.31651843285644,2.648384695620064,2.3915161183113383,2.519062310572373,0.4925901462818423,0.03513180730790344,,,decreasing,-0.3108700514518075,-0.3108700514518075,,,,decreasing,-0.4642778213017764,-0.4642778213017764,POINT (-122.617 54.685),1.0,NORTH-AMERICA,Land,N.W.North-America,NWN
562,569,Other,Other (uncalibrated),14.0,9100.4,9086.4,24.758583106267032,LPDb99b434c,54.685,-122.617,LakeSediment,d13C,permil,P-E,winterOnly,negative,-0.0,1.092475687224478,1.7181919705595052,1.2318109230266872,1.6455188089338328,1.4428470629909245,0.16636165113502546,1.0080207193561566,0.38779200128674096,-0.3664136150967625,,,no trend,-0.005426769172338353,0.0,,,,decreasing,-0.21543330217848167,-0.21543330217848167,POINT (-122.617 54.685),1.0,NORTH-AMERICA,Land,N.W.North-America,NWN
563,570,Pollen,Pollen (calibrated),25.0,8967.0,8942.0,66.73134328358209,PYTJINRZ45D,68.41,22.05,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.4694531729429192,-0.33079913976285186,-0.6838199305866995,0.16547924704704625,0.32862143926292925,-0.14303329472148868,1.036635715532924,1.1519119570226657,,,,decreasing,-0.17301313165989593,-0.17301313165989593,,,,no trend,-0.08475304580425103,0.0,POINT (22.05 68.41),16.0,EUROPE,Land,N.Europe,NEU
564,571,Glacier Ice,Glacier Ice,265.0,5324.5,5059.5,91.99090909090908,WEB83314316,-79.4676,-112.08,GlacierIce,Ice Accumulation,mm,P,Annual,positive,0.0,1.5139761880306852,2.3961385604436014,2.6728638105121116,2.2401786938214485,2.4122406115697825,,,,,,,,,,,,,decreasing,-0.4849938378272764,-0.4849938378272764,POINT (-112.08 -79.4676),45.0,POLAR,Land,W.Antarctica,WAN
565,572,Speleothem,Speleothem (d18O),1220.0,10812.0,9592.0,63.94666666666666,S2LRXCjbJRsfv3,18.192,-99.921,Speleothem,d18O,permil,P,Annual,negative,,,,,,,,,,,,,no trend,-0.057749440168047166,0.0,no trend,-0.1549030328135089,0.0,decreasing,-0.25651010264350776,-0.25651010264350776,POINT (-99.92099999999999 18.192),7.0,CENTRAL-AMERICA,Land,S.Central-America,SCA
566,573,Pollen,Pollen (calibrated),261.0,10889.0,10628.0,120.77272727272728,M2Lye4yngywP,47.08,-64.8,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.8101554808853582,1.0184892222714317,0.6755308091225517,-0.3135533527303753,0.6733875280270096,0.8156476172708781,0.3835953661908458,0.4222894380134627,0.992111067679369,-0.3082879415021112,,no trend,0.008143858542802123,0.0,no trend,0.19062835547273624,0.0,no trend,-0.01987895140840656,0.0,POINT (-64.8 47.08),5.0,NORTH-AMERICA,Land,E.North-America,ENA
567,574,Pollen,Pollen (calibrated),112.0,5581.0,5469.0,156.25714285714287,M2Lqxtx96svP,56.67,-64.68,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.17190563567785594,-0.2369364995421636,-0.5377529512107063,0.4836261076975733,-0.03031922719283382,,,,,,,,,,,,,no trend,-0.04539333281589912,0.0,POINT (-64.67999999999999 56.67000000000001),2.0,NORTH-AMERICA,Land,N.E.North-America,NEN
568,575,Pollen,Pollen (calibrated),160.41,10941.91,10781.5,385.0535714285714,RJpBoQdO01s,50.62,16.2,Peat,pollen,mm,P,Annual,positive,0.0,0.3737185485647863,-0.4716673280478501,0.6355602066052727,-0.652356561037246,-0.17063261177128514,-0.9088164913916584,-0.3202627394830703,0.6058450227039317,1.98827632525624,-0.1724283412510608,,no trend,-0.037960946586794,0.0,no trend,-0.14035511836138329,0.0,no trend,0.1079457747003558,0.0,POINT (16.2 50.61999999999999),17.0,EUROPE,Land,West&Central-Europe,WCE
569,576,Pollen,Pollen (calibrated),3.0,4093.0,4090.0,78.65384615384616,M2L9li5gg0hP,43.64,-79.48,LakeSediment,pollen,mm,P,Annual,positive,0.0,1.4593605137783718,0.7350580838170042,0.06253654497189759,-0.13381506326339515,,,,,,,,,,,,,,no trend,-0.07437891101541644,0.0,POINT (-79.48 43.64),5.0,NORTH-AMERICA,Land,E.North-America,ENA
570,577,Pollen,Pollen (calibrated),324.0,4203.0,3879.0,125.12903225806451,M2Lnjb6hznwP,43.64,-79.49,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.29050328272468723,-1.7719246534235875,0.06537048601261393,-0.4337901910969445,,,,,,,,,,,,,,no trend,0.04751598066425016,0.0,POINT (-79.48999999999998 43.64),5.0,NORTH-AMERICA,Land,E.North-America,ENA
571,578,Pollen,Pollen (calibrated),411.0,4361.0,3950.0,171.7391304347826,M2Lkadbwg06P,58.87,-71.72,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.3003669220829842,-0.04012446050225799,-0.5065716614917642,-1.2586915602197857,,,,,,,,,,,,,,no trend,0.2888041116431771,0.0,POINT (-71.72 58.87),2.0,NORTH-AMERICA,Land,N.E.North-America,NEN
572,579,Speleothem,Speleothem (d18O),61.0,11999.3,11938.3,11.283837429111529,S2LR6km5mqhjli,22.38,-83.97,Speleothem,d18O,permil,P,summerOnly,negative,-0.0,-0.8689156383199759,-0.6603738152291561,-1.0858664058902645,-0.8303316288928159,-0.8087117401153228,-0.3135587589413316,-0.8411569547166329,-2.2776257713780006,-2.9364379104641785,-2.640436255924959,-2.629171867912637,increasing,0.2307685959161796,0.2307685959161796,increasing,0.456661667056887,0.456661667056887,increasing,0.09526739031201233,0.09526739031201233,POINT (-83.97 22.38),8.0,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
573,580,Speleothem,Speleothem (d18O),1.52,1203.04,1201.52,1.868615863141524,S2LRvLFsF3QRPQ,22.38,-83.97,Speleothem,d18O,permil,P,summerOnly,negative,-0.0,-1.1253816742492735,,,,,,,,,,,,,,,,,,,,POINT (-83.97 22.38),8.0,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
574,581,Speleothem,Speleothem (d18O),1738.625,11941.2745098,10202.6495098,83.6282746704918,S2LR5E5HYoppj9,50.0,5.2,Speleothem,d18O,permil,P-E,Annual,negative,,,,,,,,,,,,,decreasing,-0.18235071088450636,-0.18235071088450636,no trend,-0.04956309054797678,0.0,no trend,-0.2022933266076956,0.0,POINT (5.199999999999999 49.99999999999999),17.0,EUROPE,Land,West&Central-Europe,WCE
575,582,Speleothem,Speleothem (d13C),1738.625,11941.2745098,10202.6495098,83.6282746704918,S2LR6dZP0RBWKz,50.0,5.2,Speleothem,d13C,permil,P-E,Annual,negative,,,,,,,,,,,,,no trend,-0.13836347892343162,0.0,no trend,0.032913081999319214,0.0,no trend,-0.43758784497510816,0.0,POINT (5.199999999999999 49.99999999999999),17.0,EUROPE,Land,West&Central-Europe,WCE
